368.0,500,0,0,0,0,1,0,0,5,5
368.0,489.5,0,0,0,0,1,0,1,5,5
435.6666666666667,461.5,0,0,1,1,1,1,2,5,5
442.375,430.0,0,1,1,0,1,2,2,6,5
428.2,367.7,1,2,2,0,1,4,3,6,5
458.4166666666667,337.8333333333333,1,3,3,0,1,5,5,8,6
451.5,315.5,2,4,4,0,1,6,6,8,7
459.875,311.0,2,5,5,0,1,8,8,9,7
469.1111111111111,302.44444444444446,3,5,5,0,1,9,9,10,8
455.85,291.75,4,5,5,0,1,10,10,10,9
438.0,285.8636363636364,4,5,5,0,1,11,11,10,9
421.375,279.5,4,6,6,0,1,14,12,10,9
400.5769230769231,277.88461538461536,4,6,7,1,1,16,13,11,9
399.5,277.5,5,6,7,1,1,16,15,11,10
391.56666666666666,283.93333333333334,5,7,8,1,1,17,17,12,10
393.8125,290.875,5,7,8,1,2,19,17,17,15
396.8235294117647,290.20588235294116,6,8,9,1,2,21,19,18,16
388.22222222222223,292.9166666666667,6,8,9,1,2,22,20,18,16
386.60526315789474,295.3421052631579,7,8,10,2,2,23,20,18,17
393.375,304.7,7,10,13,3,2,24,22,20,17
402.0,313.3809523809524,7,12,14,2,2,27,25,22,17
407.1363636363636,323.02272727272725,7,12,14,2,2,27,25,22,17
406.80434782608694,327.4130434782609,7,12,14,2,2,30,27,22,17
406.2083333333333,333.1875,7,12,14,2,2,32,29,22,17
402.58,335.56,7,12,14,2,2,33,30,22,17
399.90384615384613,337.88461538461536,7,12,14,2,2,35,32,22,17
404.68518518518516,332.0,8,12,14,2,2,36,33,22,18
414.375,330.9107142857143,9,12,14,2,2,37,35,22,19
421.94827586206895,330.01724137931035,9,12,14,2,2,39,37,22,19
427.15,328.01666666666665,10,12,14,2,2,40,39,22,20
433.14516129032256,320.9516129032258,11,12,14,2,3,41,40,27,26
368.0,500,0,0,0,0,1,0,0,5,5
368.0,493.0,0,0,0,0,1,0,1,5,5
358.6666666666667,416.0,0,0,0,0,1,2,1,5,5
378.5,372.25,0,0,0,0,1,4,3,5,5
394.6,313.8,1,0,0,0,1,5,4,5,6
419.9166666666667,306.9166666666667,2,0,0,0,1,5,5,5,7
424.0,327.0,2,0,0,0,1,6,5,5,7
409.125,322.8125,2,0,0,0,1,6,6,5,7
385.5,293.1111111111111,3,0,0,0,1,8,6,5,8
362.75,278.15,4,0,0,0,1,9,7,5,9
353.04545454545456,262.72727272727275,4,0,0,0,1,11,8,5,9
361.875,257.75,4,0,0,0,1,12,9,5,9
378.2307692307692,259.46153846153845,5,0,0,0,1,13,11,5,10
377.0,262.42857142857144,5,0,0,0,1,14,13,5,10
365.9,250.76666666666668,8,0,0,0,1,15,14,5,13
361.0,246.90625,8,0,0,0,2,17,16,10,18
365.94117647058823,252.35294117647058,8,0,0,0,2,18,17,10,18
361.0,256.22222222222223,8,0,0,0,2,19,18,10,18
356.57894736842104,249.18421052631578,8,0,0,0,2,19,19,10,18
352.6,245.825,9,0,0,0,2,19,21,10,19
343.5,252.78571428571428,9,0,0,0,2,20,22,10,19
338.09090909090907,254.5,9,0,0,0,2,24,24,10,19
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
397.1666666666667,448.6666666666667,0,0,0,0,1,1,1,5,5
364.5,367.875,0,1,1,0,1,3,1,5,5
349.8,308.2,2,1,1,0,1,4,4,6,7
337.0833333333333,270.75,3,1,1,0,1,6,5,6,8
361.5,269.0,3,1,1,0,1,6,6,6,8
399.0625,267.6875,3,2,2,0,1,7,7,7,8
419.77777777777777,260.05555555555554,5,2,2,0,1,8,8,7,10
416.05,268.65,5,2,3,1,1,9,9,7,10
391.6818181818182,279.8181818181818,5,3,3,0,1,9,9,8,10
367.5833333333333,275.125,6,4,4,0,1,12,10,9,11
364.15384615384613,276.0,7,4,4,0,1,13,11,9,12
378.2142857142857,277.5,7,4,4,0,1,13,11,9,12
392.5,272.96666666666664,9,4,4,0,1,14,13,9,14
401.28125,267.46875,9,5,5,0,2,16,14,15,19
403.05882352941177,259.7352941176471,10,5,5,0,2,17,15,15,20
409.69444444444446,253.05555555555554,10,6,7,1,2,18,16,16,20
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,462.6666666666667,0,0,0,0,1,0,1,5,5
356.625,421.25,0,0,0,0,1,2,2,5,5
362.4,378.9,0,0,0,0,1,4,3,5,5
342.9166666666667,316.8333333333333,2,0,0,0,1,6,4,5,7
349.0,296.5,2,0,0,0,1,7,5,5,7
382.875,294.375,2,2,3,1,1,7,6,6,7
406.1111111111111,304.3888888888889,2,3,3,0,1,8,6,8,7
425.05,291.05,4,4,4,0,1,10,7,9,9
418.90909090909093,280.77272727272725,5,4,4,0,1,10,8,9,10
429.25,275.125,6,4,4,0,1,11,10,9,11
446.61538461538464,277.0769230769231,7,5,5,0,1,12,11,10,12
444.75,276.75,7,6,6,0,1,12,13,11,12
430.3,277.6333333333333,7,6,6,0,1,14,14,11,12
419.84375,282.125,7,6,6,0,2,15,15,16,17
421.7352941176471,277.44117647058823,7,6,6,0,2,16,16,16,17
426.72222222222223,267.6388888888889,9,6,6,0,2,17,17,16,19
421.42105263157896,258.13157894736844,9,6,6,0,2,19,19,16,19
404.75,254.825,11,6,6,0,2,19,20,16,21
393.5,260.6666666666667,11,6,7,1,2,22,21,16,21
379.1363636363636,259.77272727272725,11,7,7,0,2,23,22,17,21
373.32608695652175,258.95652173913044,12,7,7,0,2,24,25,17,22
368.875,255.875,13,7,7,0,2,27,26,17,22
369.12,254.86,13,8,8,0,2,27,27,17,23
374.0576923076923,254.59615384615384,14,9,9,0,2,28,29,19,24
381.48148148148147,252.53703703703704,14,9,9,0,2,29,30,19,24
380.75,250.625,14,9,10,1,2,30,31,19,24
373.4310344827586,250.41379310344828,14,10,10,0,2,31,32,20,24
367.18333333333334,249.75,15,10,10,0,2,33,33,20,25
363.48387096774195,253.8709677419355,15,11,11,0,3,35,34,25,30
362.53125,262.6875,15,12,12,0,3,38,34,27,30
356.6515151515151,268.1060606060606,15,12,12,0,3,39,36,27,30
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
389.0,454.5,0,0,0,0,1,1,1,5,5
429.25,430.875,0,1,1,0,1,3,2,6,5
461.8,398.5,0,2,2,0,1,4,3,7,5
472.4166666666667,344.25,1,2,2,0,1,6,4,7,6
